species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Mus_musculus,1,19,518403.2981251195,0.0319182489065689,0.0224348141792228,0.5086422510827365,high_rear
Mus_musculus,1,20,71665.406192139,0.0044124608795968,0.014062444764811,-1.672191812508096,enter_wall_rear
Mus_musculus,1,21,235675.93267757873,0.0145106389324613,0.0139893132140278,0.0527859047222514,leave_rear_turn_left_2
Mus_musculus,1,22,279185.5647153142,0.0171895402246335,0.0214935770274076,-0.3223746266978782,stopping
Mus_musculus,1,23,717959.1561743976,0.0442049638464949,0.0390727338611411,0.1780461746911784,scrunch_idle
Mus_musculus,1,24,69638.05844213633,0.0042876364613518,0.0111177040813219,-1.3746041875841997,end_and_enter_rear
Mus_musculus,1,25,111800.0705724254,0.0068835643855054,0.0097603954438278,-0.5037837363948668,syllable_25
Mus_musculus,1,26,356244.99571322976,0.0219341128538693,0.0313140152909831,-0.5136321362151651,still_2
Mus_musculus,1,27,88843.72117362574,0.0054701349633797,0.0177503617382067,-1.6981999095751974,stop_rear_start_walking
Mus_musculus,1,28,880205.8165136058,0.0541945401236823,0.0277613688277636,0.965068783452254,mid_rear_2
Mus_musculus,1,29,126485.0661051125,0.0077877240316715,0.0131504930804202,-0.7558431528659301,mid_rear_3
Mus_musculus,1,30,99340.32177365648,0.0061164138582793,0.010068019056331,-0.7190218267267217,syllable_30
Mus_musculus,1,31,341776.4870815195,0.0210432823721113,0.0195135016227416,0.108887063937677,groom_1
Mus_musculus,1,32,898856.1453614241,0.0553428465494071,0.0199613838030456,1.4711850668731048,slow_locomotion_2
Mus_musculus,1,33,32144.21838477543,0.0019791293130715,0.0105135865559722,-2.409316531890924,jump_1
Mus_musculus,1,34,517889.3033815409,0.0318866020937081,0.0177958111961424,0.8414126357071424,very_slow_locomotion
Mus_musculus,1,35,212417.2848621186,0.0130785969047794,0.0267844393954166,-1.034187269743811,groom_2
Mus_musculus,1,36,218436.1394162156,0.0134491796122678,0.0207472155908832,-0.6253995204300044,groom_3
Mus_musculus,1,37,214329.180537614,0.0131963129036447,0.020358410842027,-0.62549002015551,groom_4
Mus_musculus,1,38,3430.820575356224,0.0002112366674248,0.0105878407057568,-5.647397605007567,brief_fast
Mus_musculus,1,39,282192.33931786276,0.017374668252401,0.0100894235015325,0.7841416288771041,paused_in_rear
Mus_musculus,1,40,157161.81395147173,0.0096765007368842,0.013483371824689,-0.4786239458007886,groom_5
Mus_musculus,1,41,68518.58576735832,0.0042187101879139,0.0117746621438971,-1.4808115575578331,jump_2
Mus_musculus,1,42,202082.63020480095,0.0124422890708812,0.0138852700753924,-0.1583032967203352,groom_6
Mus_musculus,1,43,327415.77094901504,0.0201590887073494,0.0058066365556676,1.7956556043473466,syllable_43
Mus_musculus,1,44,181360.18103886803,0.0111664015662606,0.0071950872897696,0.6340801783136156,groom_7
Mus_musculus,1,45,7775.890042651461,0.0004787639174925,0.0032698858088472,-2.7718513511745084,idle_enter_groom
Mus_musculus,1,46,109047.82484972636,0.006714107778368,0.0057215115825484,0.2307993117386518,syllable_46
Mus_musculus,1,47,128229.019005309,0.0078950997427272,0.0049718964811887,0.6671611263956679,groom_10
Mus_musculus,1,48,140543.91672404608,0.0086533317448522,0.0049070628285724,0.8183958420247199,groom_11
Mus_musculus,1,49,18261.678820751527,0.001124377125224,0.0007070572672764,0.6692262767748408,syllable_49
Mus_musculus,1,50,4.671200510878639,2.876072377200254e-07,0.0003163756533595,-10.09831994610128,syllable_50
Mus_musculus,1,51,8.360293317259933,5.147458050466006e-07,4.2424071960458036e-07,0.2783804305694548,syllable_51
Mus_musculus,1,56,13.288863174252084,8.181993517694467e-07,6.317861649402589e-07,0.3724965162624942,syllable_56
Mus_musculus,1,61,56.38919617095559,3.471899977363769e-06,0.0017961806185691,-9.014576657943731,syllable_61
Mus_musculus,1,64,18.50021402264134,1.1390638102324428e-06,5.405629583921444e-07,1.0739136048624982,64
Mus_musculus,1,66,29.57574316553684,1.820987511785697e-06,7.966946316915272e-07,1.1916045966516249,66
Mus_musculus,1,67,16.003101393031987,9.853158253182506e-07,1.2091539858771654e-06,-0.2950690478409264,67
Mus_musculus,1,68,12.761545652771249,7.857322514167054e-07,5.54788299402464e-07,0.5013372639943846,68
Mus_musculus,1,72,33.98896211714382,2.092710746352351e-06,1.2233793268874849e-06,0.774011551637216,72
Mus_musculus,1,73,9.940551296894482,6.120427700022394e-07,1.8492943313415464e-06,-1.5936951477271408,73
Mus_musculus,1,78,23.37196137014944,1.4390187777453044e-06,6.611506789433883e-07,1.1208561653874949,78
Mus_musculus,1,85,6.471909813123924,3.9847745773079217e-07,7.397177325366192e-07,-0.8908097802064067,85
Mus_musculus,1,86,58.32716201993129,3.591221124747957e-06,1.114317222024386e-06,1.6874220557832542,86
Mus_musculus,2,0,105662.26683294289,0.0382998867937626,0.0440218136666582,-0.2008784516827102,head_low
Mus_musculus,2,1,125672.94874978496,0.0455532505067782,0.0400574498068412,0.1854834213755823,head_down
Mus_musculus,2,2,79906.926324254,0.0289642303159664,0.0378045809489102,-0.3842887232443233,sniff_floor
Mus_musculus,2,3,100026.47522472063,0.0362570555441793,0.0342371555238016,0.0826989200508401,step_to_stop
Mus_musculus,2,4,83291.09996278297,0.0301909072663201,0.0277448389479136,0.1218946791711887,turn_left
Mus_musculus,2,5,51531.86572310377,0.0186789918731036,0.0228871192896641,-0.2931192806331515,enter_rear
Mus_musculus,2,6,66812.60501970451,0.0242178715765849,0.0237744585481498,0.0266595913331023,turn_right
Mus_musculus,2,7,42441.39897662774,0.0153839286709961,0.0297637467758214,-0.9521321259970073,extend_rear
Mus_musculus,2,8,25534.969306120027,0.0092557775166119,0.0208366905515363,-1.170699977349314,extend_rear_2
Mus_musculus,2,9,89699.96116997817,0.0325139566014304,0.022562401078726,0.5271385009800518,still
Mus_musculus,2,10,30838.82881594639,0.011178291815094,0.0235112544512586,-1.072651705940269,motionless_rear
