species,ranking,support_cutoff,n_retained_clusters,nn_absorption_sigma,nn_absorption_n_neighbors,status,n_macro_clusters,n_absorbed_clusters,supported_occupancy_fraction,transition_entropy_bits,transition_entropy_weighting,mean_transition_entropy_bits,entropy_delta_from_full_n_bits,entropy_delta_from_previous_n_bits,pi_effective_clusters,max_leading_eigen_delta_from_full_n,max_leading_eigen_delta_from_previous_n,lambda_2_abs,lambda_2_real,lambda_2_imag,lambda_3_abs,lambda_3_real,lambda_3_imag,lambda_4_abs,lambda_4_real,lambda_4_imag,lambda_5_abs,lambda_5_real,lambda_5_imag,lambda_6_abs,lambda_6_real,lambda_6_imag
Peromyscus_gossypinus,occupancy_descending,625,625,2.0,3,ok,625,375,0.8134281851601493,7.032075319819207,empirical_macro_occupancy,7.087356556997129,0.18971929313958302,-0.0018186641177289076,545.6246544761577,0.03328951375931932,0.002593404031612123,0.9032822829116766,0.9032822829116766,0.0,0.837838157181493,0.837838157181493,0.0,0.6930785418939783,0.6930785418939783,0.0,0.6257741081626713,0.6257741081626713,0.0,0.6097350080789848,0.6097350080789848,0.0
Peromyscus_gossypinus,occupancy_descending,600,600,2.0,3,ok,600,400,0.7938257572250054,7.031082602322224,empirical_macro_occupancy,7.081309470960744,0.18872657564259931,-0.0009927174969837083,526.475407210808,0.03878594300029781,0.005496429240978484,0.9026143910020901,0.9026143910020901,0.0,0.8370079362591409,0.8370079362591409,0.0,0.6911115878516466,0.6911115878516466,0.0,0.6202776789216928,0.6202776789216928,0.0,0.6094055937293178,0.6094055937293178,0.0
Peromyscus_gossypinus,occupancy_descending,575,575,2.0,3,ok,575,425,0.7736985267563639,7.014336280719751,empirical_macro_occupancy,7.043167132790597,0.1719802540401263,-0.016746321602473024,498.7004629368179,0.04382079395527505,0.0050348509549772436,0.9023180395064305,0.9023180395064305,0.0,0.8364493661457117,0.8364493661457117,0.0,0.6874217276902269,0.6874217276902269,0.0,0.6152428279667156,0.6152428279667156,0.0,0.6091805366958616,0.6091805366958616,0.0
Peromyscus_gossypinus,occupancy_descending,550,550,2.0,3,ok,550,450,0.7529124572888983,6.997341020211362,empirical_macro_occupancy,7.0180474149714795,0.15498499353173756,-0.016995260508388732,473.2945108187437,0.046596960669838317,0.0027761667145632662,0.9017365139039496,0.9017365139039496,0.0,0.8353708816503375,0.8353708816503375,0.0,0.6852685287924272,0.6852685287924272,0.0,0.6124666612521523,0.6124666612521523,0.0,0.6072144130599795,0.6072144130599795,0.0
Peromyscus_gossypinus,occupancy_descending,525,525,2.0,3,ok,525,475,0.7315518135434704,6.978539816907503,empirical_macro_occupancy,6.986084194068019,0.13618379022787863,-0.018801203303858927,447.6197346660024,0.049103487143342894,0.002506526473504578,0.9011952789051506,0.9011952789051506,0.0,0.8344365801285433,0.8344365801285433,0.0,0.6827733932489657,0.6827733932489657,0.0,0.6099601347786477,0.6099601347786477,0.0,0.6045902889097817,0.6045902889097817,0.0
Peromyscus_gossypinus,occupancy_descending,500,500,2.0,3,ok,500,500,0.7094858000055559,6.954531732921709,empirical_macro_occupancy,6.951467311851667,0.11217570624208495,-0.024008083985793682,419.57644359112163,0.05300992217203537,0.003906435028692479,0.9007084180444935,0.9007084180444935,0.0,0.8335238963768081,0.8335238963768081,0.0,0.6793236007428581,0.6793236007428581,0.0,0.6060536997499553,0.6060536997499553,0.0,0.5989680167651467,0.5989680167651467,0.0
Peromyscus_gossypinus,occupancy_descending,475,475,2.0,3,ok,475,525,0.6865366273739965,6.9294985433518,empirical_macro_occupancy,6.915228500274832,0.08714251667217532,-0.02503318956990963,394.44253602064975,0.055852284323928636,0.004160039701505913,0.8994188671387113,0.8994188671387113,0.0,0.8308572353665393,0.8308572353665393,0.0,0.6751635610413522,0.6751635610413522,0.0,0.603211337598062,0.603211337598062,0.0,0.5923775108003507,0.5923775108003507,0.0
Peromyscus_gossypinus,occupancy_descending,450,450,2.0,3,ok,450,550,0.6626452640448918,6.885938934223557,empirical_macro_occupancy,6.859640928432794,0.04358290754393224,-0.04355960912824308,365.39590498317074,0.05658168644355677,0.0027385541755969856,0.8991517640712652,0.8991517640712652,0.0,0.8304584655382075,0.8304584655382075,0.0,0.6724250068657552,0.6724250068657552,0.0,0.6024819354784339,0.6024819354784339,0.0,0.5874045943837757,0.5874045943837757,0.0
Peromyscus_gossypinus,occupancy_descending,425,425,2.0,3,ok,425,575,0.6380700600964877,6.828276994045437,empirical_macro_occupancy,6.792010728604013,-0.014079032634187527,-0.057661940178119764,332.563595563445,0.05706886788576471,0.0031156968311397693,0.8990855226759751,0.8990855226759751,0.0,0.8303541274505356,0.8303541274505356,0.0,0.6693093100346155,0.6693093100346155,0.0,0.6019947540362259,0.6019947540362259,0.0,0.5810082882064622,0.5810082882064622,0.0
Peromyscus_gossypinus,occupancy_descending,400,400,2.0,3,ok,400,600,0.6126105395720093,6.7737946321274745,empirical_macro_occupancy,6.713545444363958,-0.06856139455214993,-0.05448236191796241,304.38013326799717,0.05727855109564062,0.0036147622501354615,0.8984778994500362,0.8984778994500362,0.0,0.8292534884345706,0.8292534884345706,0.0,0.66569454778448,0.66569454778448,0.0,0.60178507082635,0.60178507082635,0.0,0.5749705415033934,0.5749705415033934,0.0
Peromyscus_gossypinus,occupancy_descending,375,375,2.0,3,ok,375,625,0.5864403248358689,6.711447160483372,empirical_macro_occupancy,6.636228644701208,-0.1309088661962523,-0.06234747164410237,276.3391549102091,0.057348316643277886,0.0031641580087377053,0.8979124468029387,0.8979124468029387,0.0,0.8279046393746,0.8279046393746,0.0,0.6625303897757423,0.6625303897757423,0.0,0.6017153052787128,0.6017153052787128,0.0,0.564785060824147,0.564785060824147,0.0
Peromyscus_gossypinus,occupancy_descending,350,350,2.0,3,ok,350,650,0.55963233728112,6.639980454052471,empirical_macro_occupancy,6.554663066165696,-0.20237557262715367,-0.07146670643090136,248.5882897580567,0.058026521712329915,0.005867022868976002,0.8972819061316512,0.8972819061316512,0.0,0.8264554154165913,0.8264554154165913,0.0,0.6566633669067663,0.6566633669067663,0.0,0.6010371002096607,0.6010371002096607,0.0,0.5579879143209214,0.5579879143209214,0.0
Peromyscus_gossypinus,occupancy_descending,325,325,2.0,3,ok,325,675,0.5317569194299631,6.574611836503982,empirical_macro_occupancy,6.491914304697155,-0.26774419017564277,-0.0653686175484891,226.56788228379062,0.0662113449329218,0.00834140159842045,0.8945805540257176,0.8945805540257176,0.0,0.8209490659453993,0.8209490659453993,0.0,0.6483219653083458,0.6483219653083458,0.0,0.5957701665433511,0.5957701665433511,0.0,0.5521171928881496,0.5521171928881496,0.0
Peromyscus_gossypinus,occupancy_descending,300,300,2.0,3,ok,300,700,0.5028295815469521,6.50165366984702,empirical_macro_occupancy,6.396399797985652,-0.34070235683260464,-0.07295816665696186,207.64665725294432,0.07229213902126708,0.006080794088345276,0.8938228651531861,0.8938228651531861,0.0,0.818883674593769,0.818883674593769,0.0,0.6422411712200006,0.6422411712200006,0.0,0.5955334327917643,0.5955334327917643,0.0,0.5467372312415395,0.5467372312415395,0.0
Peromyscus_gossypinus,occupancy_descending,275,275,2.0,3,ok,275,725,0.4728454622058837,6.415357576785693,empirical_macro_occupancy,6.305212644422316,-0.4269984498939312,-0.08629609306132657,185.1865146278333,0.07760887428925733,0.005316735267990258,0.8927144519330273,0.8927144519330273,0.0,0.815237623857271,0.815237623857271,0.0,0.6369244359520103,0.6369244359520103,0.0,0.5944035129876699,0.5944035129876699,0.0,0.5366158008088431,0.5366158008088431,0.0
Peromyscus_gossypinus,occupancy_descending,250,250,2.0,3,ok,250,750,0.4419103553008065,6.329890483178371,empirical_macro_occupancy,6.213871517063997,-0.5124655435012535,-0.0854670936073223,168.89888183109457,0.08338261008314662,0.00577373579388929,0.8915584242594017,0.8915584242594017,0.0,0.8119279251411885,0.8119279251411885,0.0,0.631150700158121,0.631150700158121,0.0,0.5940161042513085,0.5940161042513085,0.0,0.5307532972987219,0.5307532972987219,0.0
Peromyscus_gossypinus,occupancy_descending,225,225,2.0,3,ok,225,775,0.4097492430064912,6.199636776891098,empirical_macro_occupancy,6.069043101901049,-0.6427192497885263,-0.13025370628727284,146.8066083306715,0.08998140116420428,0.006598791081057653,0.8904494441379034,0.8904494441379034,0.0,0.8078293021932856,0.8078293021932856,0.0,0.6245519090770634,0.6245519090770634,0.0,0.5927920680666156,0.5927920680666156,0.0,0.5236598982654012,0.5236598982654012,0.0
Peromyscus_gossypinus,occupancy_descending,200,200,2.0,3,ok,200,800,0.3763035567120091,6.053323884859635,empirical_macro_occupancy,5.936827086941314,-0.7890321418199893,-0.14631289203146292,125.41984580427243,0.09894228957842,0.01230542151340841,0.8855669096057831,0.8855669096057831,0.0,0.7995397793458283,0.7995397793458283,0.0,0.6155910206628477,0.6155910206628477,0.0,0.5804866465532071,0.5804866465532071,0.0,0.5070097102543608,0.5070097102543608,0.0
Peromyscus_gossypinus,occupancy_descending,175,175,2.0,3,ok,175,825,0.34149481910864593,5.881844929030281,empirical_macro_occupancy,5.782845675500083,-0.9605110976493432,-0.1714789558293539,104.76938252862878,0.1041000285899667,0.005565770342329857,0.8811589107393177,0.8811589107393177,0.0,0.7939740090034985,0.7939740090034985,0.0,0.610433281651301,0.610433281651301,0.0,0.5757763564494384,0.5757763564494384,0.0,0.4927877492431044,0.4927877492431044,0.0
Peromyscus_gossypinus,occupancy_descending,150,150,2.0,3,ok,150,850,0.30527673089922497,5.768641569054443,empirical_macro_occupancy,5.649269092564134,-1.0737144576251811,-0.11320335997583797,91.47297138012293,0.12435500168598668,0.02718168772909557,0.8710032370671157,0.8710032370671157,0.0,0.7701157288306659,0.7701157288306659,0.0,0.590178308555281,0.590178308555281,0.0,0.5485946687203428,0.5485946687203428,0.0,0.47886833518096594,0.4788675021384767,0.0008932159010665196
Peromyscus_gossypinus,occupancy_descending,125,125,2.0,3,ok,125,875,0.26717935421740296,5.580463266782124,empirical_macro_occupancy,5.4419365140679545,-1.2618927598975,-0.1881783022723189,78.17804867183608,0.12952305652239804,0.01748021200950245,0.8687563855318344,0.8687563855318344,0.0,0.762952627048037,0.762952627048037,0.0,0.5850102537188696,0.5850102537188696,0.0,0.5311144567108403,0.5311144567108403,0.0,0.4625003140121758,0.4625003140121758,0.0
Peromyscus_gossypinus,occupancy_descending,100,100,2.0,3,ok,100,900,0.22624221014325002,5.26961384684037,empirical_macro_occupancy,5.107224038161371,-1.5727421798392545,-0.3108494199417544,60.58807784962078,0.13534386280160815,0.006820428971073489,0.8677885842249692,0.8677885842249692,0.0,0.7561321980769635,0.7561321980769635,0.0,0.5791894474396595,0.5791894474396595,0.0,0.526596047960668,0.526596047960668,0.0,0.4572942240364019,0.4572942240364019,0.0
Peromyscus_gossypinus,occupancy_descending,75,75,2.0,3,ok,75,925,0.18252826572092637,4.923894373036238,empirical_macro_occupancy,4.766767197838148,-1.9184616536433863,-0.3457194738041318,42.93754226605686,0.15438306125614787,0.021915487294825176,0.8525899126790284,0.8525899126790284,0.0,0.7402263368459412,0.7402263368459412,0.0,0.5690867595913931,0.5690867595913931,0.0,0.5046805606658428,0.5046805606658428,0.0,0.42206143716267325,0.42206143716267325,0.0
Peromyscus_gossypinus,occupancy_descending,50,50,2.0,3,ok,50,950,0.13419041048956876,4.4230180355443,empirical_macro_occupancy,4.2383938545773425,-2.4193379911353246,-0.5008763374919383,26.913130437096765,0.22684077108297412,0.07245770982682626,0.8330084752385133,0.8330084752385133,0.0,0.7068028432327625,0.7068028432327625,0.0,0.5457558237730606,0.5457558237730606,0.0,0.4322228508390165,0.4322228508390165,0.0,0.3605445296255241,0.3605445296255241,0.0
Peromyscus_leucopus,occupancy_descending,1000,1000,2.0,3,ok,1000,0,1.0,6.549028206701747,empirical_macro_occupancy,6.582992558698879,0.0,,473.0844284800308,0.0,,0.9463923970952846,0.9463923970952846,0.0,0.8560773157520496,0.8560773157520496,0.0,0.6921066446156886,0.6921066446156886,0.0,0.6320376121007302,0.6320376121007302,0.0,0.574941228840328,0.574941228840328,0.0
Peromyscus_leucopus,occupancy_descending,975,975,2.0,3,ok,975,25,0.9979959018507814,6.555831144469522,empirical_macro_occupancy,6.662557883388492,0.006802937767774964,0.006802937767774964,472.67647280003456,0.0003276945569706813,0.0003276945569706813,0.9463691921805807,0.9463691921805807,0.0,0.855964830982577,0.855964830982577,0.0,0.6917789500587179,0.6917789500587179,0.0,0.632008511252271,0.632008511252271,0.0,0.5746743819803416,0.5746743819803416,0.0
Peromyscus_leucopus,occupancy_descending,950,950,2.0,3,ok,950,50,0.9927124906243924,6.572407019709767,empirical_macro_occupancy,6.722453658865586,0.02337881300802014,0.016575875240245175,471.414843031576,0.0010109073948454395,0.0006832128378747582,0.9460715634551077,0.9460715634551077,0.0,0.8555196487124809,0.8555196487124809,0.0,0.6910957372208432,0.6910957372208432,0.0,0.6315476241073049,0.6315476241073049,0.0,0.5731758421288004,0.5731758421288004,0.0
Peromyscus_leucopus,occupancy_descending,925,925,2.0,3,ok,925,75,0.9859997539523064,6.591995054462988,empirical_macro_occupancy,6.770475269584474,0.0429668477612406,0.019588034753220462,469.62148291772655,0.001999294055452294,0.0009883866606068548,0.9460602312510973,0.9460602312510973,0.0,0.8554594479757468,0.8554594479757468,0.0,0.6901073505602363,0.6901073505602363,0.0,0.6315319965784806,0.6315319965784806,0.0,0.5725701893692143,0.5725701893692143,0.0
Peromyscus_leucopus,occupancy_descending,900,900,2.0,3,ok,900,100,0.9780647158347565,6.612492539695447,empirical_macro_occupancy,6.813986573688008,0.06346433299369991,0.02049748523245931,467.3182411251321,0.00355990066172851,0.0015606066062762158,0.9460395123416726,0.9460395123416726,0.0,0.8553051012023861,0.8553051012023861,0.0,0.6885467439539601,0.6885467439539601,0.0,0.631432876247793,0.631432876247793,0.0,0.5720072782207998,0.5720072782207998,0.0
Peromyscus_leucopus,occupancy_descending,875,875,2.0,3,ok,875,125,0.9690621482080187,6.636343864649904,empirical_macro_occupancy,6.851060169029095,0.08731565794815666,0.023851324954456743,464.2171168316266,0.005102596249541791,0.0015426955878132809,0.9459566802900693,0.9459566802900693,0.0,0.854858112374443,0.854858112374443,0.0,0.6870040483661468,0.6870040483661468,0.0,0.6312108480355059,0.6312108480355059,0.0,0.571193763147897,0.571193763147897,0.0
Peromyscus_leucopus,occupancy_descending,850,850,2.0,3,ok,850,150,0.9590505866120952,6.660066326389641,empirical_macro_occupancy,6.8893127251761825,0.11103811968789401,0.023722461739737355,460.94226640902787,0.006396550365730169,0.0012939541161883783,0.9459187294735879,0.9459187294735879,0.0,0.8545671776291577,0.8545671776291577,0.0,0.6857100942499584,0.6857100942499584,0.0,0.6311782728994881,0.6311782728994881,0.0,0.5704962075940362,0.5704962075940362,0.0
Peromyscus_leucopus,occupancy_descending,825,825,2.0,3,ok,825,175,0.948034330267438,6.682538193647392,empirical_macro_occupancy,6.919779949993394,0.1335099869456453,0.0224718672577513,456.95121842695534,0.00826125847388648,0.00186470810815631,0.9459060410365236,0.9459060410365236,0.0,0.8544238851152125,0.8544238851152125,0.0,0.6838453861418021,0.6838453861418021,0.0,0.6311201026949027,0.6311201026949027,0.0,0.5699270993882725,0.5699270993882725,0.0
Peromyscus_leucopus,occupancy_descending,800,800,2.0,3,ok,800,200,0.93630506474626,6.703173035930771,empirical_macro_occupancy,6.9455448540971245,0.15414482922902373,0.02063484228337842,452.047321139092,0.010113655012496836,0.001852396538610357,0.9458805176056411,0.9458805176056411,0.0,0.8542426081174683,0.8542426081174683,0.0,0.6819929896031918,0.6819929896031918,0.0,0.6310637686677041,0.6310637686677041,0.0,0.5693081652260275,0.5693081652260275,0.0
Peromyscus_leucopus,occupancy_descending,775,775,2.0,3,ok,775,225,0.9237539867001962,6.72540343670785,empirical_macro_occupancy,6.970104838745547,0.17637523000610322,0.022230400777079495,446.73266282060644,0.01206237227274265,0.0019487172602458136,0.9458406184867717,0.9458406184867717,0.0,0.8539157428813462,0.8539157428813462,0.0,0.680044272342946,0.680044272342946,0.0,0.6309329645646929,0.6309329645646929,0.0,0.5686789028163549,0.5686789028163549,0.0
Peromyscus_leucopus,occupancy_descending,750,750,2.0,3,ok,750,250,0.9104244190430332,6.746442744730944,empirical_macro_occupancy,6.990888033862574,0.1974145380291965,0.021039308023093284,440.32706816553525,0.013790252999835828,0.0017278807270931784,0.9457722308433512,0.9457722308433512,0.0,0.8535655326862661,0.8535655326862661,0.0,0.6783163916158528,0.6783163916158528,0.0,0.630640145937395,0.630640145937395,0.0,0.5679630926430921,0.5679630926430921,0.0
Peromyscus_leucopus,occupancy_descending,725,725,2.0,3,ok,725,275,0.896347117736467,6.764636473332626,empirical_macro_occupancy,7.013429914119075,0.21560826663087873,0.018193728601682224,433.83642003951195,0.015624545402943668,0.00183429240310784,0.9457429291751581,0.9457429291751581,0.0,0.8533225840799098,0.8533225840799098,0.0,0.6764820992127449,0.6764820992127449,0.0,0.6305281397104157,0.6305281397104157,0.0,0.567569743748985,0.567569743748985,0.0
Peromyscus_leucopus,occupancy_descending,700,700,2.0,3,ok,700,300,0.8814394054641108,6.7809056531882,empirical_macro_occupancy,7.0374408686895356,0.23187744648645303,0.0162691798555743,425.74834679982763,0.018269616170835667,0.0026450707678919994,0.9456141301063498,0.9456141301063498,0.0,0.8527029145433973,0.8527029145433973,0.0,0.6738370284448529,0.6738370284448529,0.0,0.6293401922327838,0.6293401922327838,0.0,0.5662413340053136,0.5662413340053136,0.0
Peromyscus_leucopus,occupancy_descending,675,675,2.0,3,ok,675,325,0.8657310460598636,6.79995972921847,empirical_macro_occupancy,7.054308050530424,0.2509315225167228,0.019054076030269762,418.42912473713534,0.0208929111808438,0.002623295010008131,0.9454974840738662,0.9454974840738662,0.0,0.8516987789097947,0.8516987789097947,0.0,0.6712137334348448,0.6712137334348448,0.0,0.6288181039101983,0.6288181039101983,0.0,0.5657804765425798,0.5657804765425798,0.0
Peromyscus_leucopus,occupancy_descending,650,650,2.0,3,ok,650,350,0.849331504290622,6.813663591211519,empirical_macro_occupancy,7.058723392061599,0.26463538450977175,0.01370386199304896,409.9723501837594,0.02316920704041525,0.0022762958595714533,0.9454799385368187,0.9454799385368187,0.0,0.851556484251021,0.851556484251021,0.0,0.6689374375752734,0.6689374375752734,0.0,0.6286788694155169,0.6286788694155169,0.0,0.5654790169206106,0.5654790169206106,0.0
Peromyscus_leucopus,occupancy_descending,625,625,2.0,3,ok,625,375,0.8321574414214677,6.828703556459377,empirical_macro_occupancy,7.069161496639329,0.2796753497576301,0.015039965247858333,400.0252597641397,0.026272436120854614,0.0031032290804393625,0.9453978083839839,0.9453978083839839,0.0,0.8506998559666411,0.8506998559666411,0.0,0.665834208494834,0.665834208494834,0.0,0.6284011058718716,0.6284011058718716,0.0,0.5651923676718987,0.5651923676718987,0.0
Peromyscus_leucopus,occupancy_descending,600,600,2.0,3,ok,600,400,0.8144406846475499,6.827301910116188,empirical_macro_occupancy,7.059010014656972,0.2782737034144409,-0.001401646343189178,387.0555890546695,0.029560348782687318,0.0032879126618327037,0.9453025009939997,0.9453025009939997,0.0,0.8503239347615326,0.8503239347615326,0.0,0.6625462958330013,0.6625462958330013,0.0,0.6282332710118923,0.6282332710118923,0.0,0.5648671874244974,0.5648671874244974,0.0
Peromyscus_leucopus,occupancy_descending,575,575,2.0,3,ok,575,425,0.7959593280516859,6.8241564666393,empirical_macro_occupancy,7.059316819417803,0.27512825993755285,-0.0031454434768880546,374.676640210983,0.031463606842656144,0.0019032580599688265,0.9452432786276986,0.9452432786276986,0.0,0.8499725568503844,0.8499725568503844,0.0,0.6606430377730325,0.6606430377730325,0.0,0.6279482634071637,0.6279482634071637,0.0,0.5642322567422102,0.5642322567422102,0.0
Peromyscus_leucopus,occupancy_descending,550,550,2.0,3,ok,550,450,0.776607875378166,6.819290429759328,empirical_macro_occupancy,7.051376634960897,0.2702622230575811,-0.00486603687997178,361.73018500495147,0.03368775034011262,0.0022241434974564767,0.9451556513678037,0.9451556513678037,0.0,0.8493050415667251,0.8493050415667251,0.0,0.658418894275576,0.658418894275576,0.0,0.6272960844850617,0.6272960844850617,0.0,0.5638361083845022,0.5638361083845022,0.0
Peromyscus_leucopus,occupancy_descending,525,525,2.0,3,ok,525,475,0.756595665592082,6.8221419078230445,empirical_macro_occupancy,7.0551833776318915,0.2731137011212974,0.0028514780637163284,350.28369913650903,0.036826955095802805,0.0031392047556901836,0.9450201797837571,0.9450201797837571,0.0,0.8487115372996173,0.8487115372996173,0.0,0.6552796895198858,0.6552796895198858,0.0,0.6265436455121576,0.6265436455121576,0.0,0.5630867949806538,0.5630867949806538,0.0
Peromyscus_leucopus,occupancy_descending,500,500,2.0,3,ok,500,500,0.7359511396902709,6.803792111657606,empirical_macro_occupancy,7.0341916760868175,0.2547639049558592,-0.018349796165438192,333.36718624051764,0.04021035260897776,0.003383397513174957,0.9449264548987155,0.9449264548987155,0.0,0.8486875554399436,0.8486875554399436,0.0,0.6518962920067108,0.6518962920067108,0.0,0.6258629707050782,0.6258629707050782,0.0,0.5624586033873171,0.5624586033873171,0.0
Peromyscus_leucopus,occupancy_descending,475,475,2.0,3,ok,475,525,0.7146313054682115,6.789421417777232,empirical_macro_occupancy,7.017782271343362,0.24039321107548517,-0.014370693880374041,317.8519261267312,0.04470099744265299,0.004490644833675228,0.9448341171224952,0.9448341171224952,0.0,0.8480553164945898,0.8480553164945898,0.0,0.6474056471730356,0.6474056471730356,0.0,0.6249952356164636,0.6249952356164636,0.0,0.5620408355646708,0.5620408355646708,0.0
Peromyscus_leucopus,occupancy_descending,450,450,2.0,3,ok,450,550,0.6925786195136986,6.771064444873233,empirical_macro_occupancy,6.985384765388655,0.2220362381714862,-0.018356972903998958,302.20646532379925,0.04978368434812985,0.005082686905476863,0.9447031153483795,0.9447031153483795,0.0,0.8465034587768275,0.8465034587768275,0.0,0.6423229602675588,0.6423229602675588,0.0,0.6238895012232338,0.6238895012232338,0.0,0.5614833900345654,0.5614833900345654,0.0
Peromyscus_leucopus,occupancy_descending,425,425,2.0,3,ok,425,575,0.6698096172900095,6.744827378298535,empirical_macro_occupancy,6.954649784933238,0.1957991715967875,-0.02623706657469871,284.86124935153987,0.05433914435516063,0.004555460007030776,0.9443464017380524,0.9443464017380524,0.0,0.8443003474842444,0.8443003474842444,0.0,0.637767500260528,0.637767500260528,0.0,0.6218715858674096,0.6218715858674096,0.0,0.5560322178652821,0.5560322178652821,0.0
Peromyscus_leucopus,occupancy_descending,400,400,2.0,3,ok,400,600,0.6463338893658451,6.7105874246236095,empirical_macro_occupancy,6.9179999915573855,0.16155921792186234,-0.03423995367492516,268.56464524545635,0.05871741461602453,0.0043782702608639035,0.9441667935911957,0.9441667935911957,0.0,0.8436840439275655,0.8436840439275655,0.0,0.6333892299996641,0.6333892299996641,0.0,0.6184203381504016,0.6184203381504016,0.0,0.554522527457489,0.554522527457489,0.0
Peromyscus_leucopus,occupancy_descending,375,375,2.0,3,ok,375,625,0.6219781440860584,6.665200461594757,empirical_macro_occupancy,6.858211890937496,0.11617225489300953,-0.04538696302885281,250.2248139617028,0.06100154670381919,0.0028908803870626443,0.9440353495892593,0.9440353495892593,0.0,0.8427453181715194,0.8427453181715194,0.0,0.6311050979118694,0.6311050979118694,0.0,0.615529457763339,0.615529457763339,0.0,0.5540082217777731,0.5540082217777731,0.0
Peromyscus_leucopus,occupancy_descending,350,350,2.0,3,ok,350,650,0.5969289014764184,6.607527677263396,empirical_macro_occupancy,6.782868534989097,0.058499470561648614,-0.057672784331360916,230.2442077361212,0.0639988852125386,0.004100286983298229,0.9439383515491163,0.9439383515491163,0.0,0.8413502880199597,0.8413502880199597,0.0,0.62810775940315,0.62810775940315,0.0,0.6114291707800408,0.6114291707800408,0.0,0.5529985907043231,0.5529985907043231,0.0
Peromyscus_leucopus,occupancy_descending,325,325,2.0,3,ok,325,675,0.5712205553005419,6.550870217424235,empirical_macro_occupancy,6.698224286703852,0.0018420107224876858,-0.05665745983916093,215.85270826102322,0.06557331973730818,0.007792941968657652,0.9437496450353029,0.9437496450353029,0.0,0.8402095510270466,0.8402095510270466,0.0,0.6265333248783804,0.6265333248783804,0.0,0.6036362288113831,0.6036362288113831,0.0,0.5513563164245919,0.5513563164245919,0.0
Peromyscus_leucopus,occupancy_descending,300,300,2.0,3,ok,300,700,0.5445991208424885,6.474253182765546,empirical_macro_occupancy,6.613803890169371,-0.07477502393620128,-0.07661703465868897,196.49112573836783,0.06923797633395035,0.005453374608773931,0.9426078426730446,0.9426078426730446,0.0,0.837157246661321,0.837157246661321,0.0,0.6228686682817383,0.6228686682817383,0.0,0.5981828542026092,0.5981828542026092,0.0,0.5490119177281891,0.5490119177281891,0.0
Peromyscus_leucopus,occupancy_descending,275,275,2.0,3,ok,275,725,0.5168889914822522,6.385687578304347,empirical_macro_occupancy,6.514103113061866,-0.1633406283973997,-0.08856560446119843,178.69951599413992,0.07245517787164935,0.004637846611989405,0.9422876516602124,0.9422876516602124,0.0,0.8346825737341523,0.8346825737341523,0.0,0.6196514667440393,0.6196514667440393,0.0,0.5935450075906198,0.5935450075906198,0.0,0.5501856728611647,0.5501856728611647,0.0
Peromyscus_leucopus,occupancy_descending,250,250,2.0,3,ok,250,750,0.48792018265734155,6.286093019460331,empirical_macro_occupancy,6.390900944110108,-0.26293518724141585,-0.09959455884401613,162.46306918906646,0.0733827577848668,0.005344831244651904,0.9420521381782921,0.9420521381782921,0.0,0.8333910759958003,0.8333910759958003,0.0,0.6187238868308218,0.6187238868308218,0.0,0.5882001763459679,0.5882001763459679,0.0,0.5488558334455402,0.5488558334455402,0.0
Peromyscus_leucopus,occupancy_descending,225,225,2.0,3,ok,225,775,0.4573279220478576,6.147318569052299,empirical_macro_occupancy,6.232685747953206,-0.4017096376494482,-0.13877445040803238,141.26572459697127,0.07453128184565538,0.008064899504822476,0.9419514748825404,0.9419514748825404,0.0,0.8328537568507319,0.8328537568507319,0.0,0.6175753627700332,0.6175753627700332,0.0,0.5801352768411454,0.5801352768411454,0.0,0.5458122620473801,0.5458122620473801,0.0
Peromyscus_leucopus,occupancy_descending,200,200,2.0,3,ok,200,800,0.42518529640148633,6.014997128505006,empirical_macro_occupancy,6.075526209125839,-0.5340310781967412,-0.132321440547293,122.98306369024941,0.0803785392670393,0.008281869659605534,0.9416810460890315,0.9416810460890315,0.0,0.8293146489863898,0.8293146489863898,0.0,0.6117281053486493,0.6117281053486493,0.0,0.5718534071815399,0.5718534071815399,0.0,0.5405176822641181,0.5405176822641181,0.0
Peromyscus_leucopus,occupancy_descending,175,175,2.0,3,ok,175,825,0.3918097866131535,5.86252125061319,empirical_macro_occupancy,5.914992964094685,-0.6865069560885573,-0.15247587789181605,106.14629053140206,0.08673881454792154,0.012836360893870524,0.940476571675803,0.940476571675803,0.0,0.8248552511826756,0.8248552511826756,0.0,0.6053678300677671,0.6053678300677671,0.0,0.5590170462876694,0.5590170462876694,0.0,0.530069181889187,0.530069181889187,0.0
Peromyscus_leucopus,occupancy_descending,150,150,2.0,3,ok,150,850,0.3566907775768535,5.690459105108317,empirical_macro_occupancy,5.729698057670664,-0.8585691015934298,-0.17206214550487253,91.93364114610152,0.10248986614396882,0.015751051596047283,0.9376689333982076,0.9376689333982076,0.0,0.8186775290854947,0.8186775290854947,0.0,0.5896167784717198,0.5896167784717198,0.0,0.548793508962943,0.548793508962943,0.0,0.5186783813541251,0.5186783813541251,0.0
